OTU ID,kingdom,phylum,class,order,family,genus,species
OTU6185,Bacteria,p__Planctomycetota,c__Phycisphaerae,o__Tepidisphaerales,f__WD2101_soil_group,g__norank_f__WD2101_soil_group,s__uncultured_bacterium_g__norank_f__WD2101_soil_group
OTU6186,Bacteria,p__Patescibacteria,c__Parcubacteria,o__norank_c__Parcubacteria,f__norank_o__norank_c__Parcubacteria,g__norank_f__norank_o__norank_c__Parcubacteria,s__uncultured_bacterium_g__norank_f__norank_o__norank_c__Parcubacteria
OTU6187,Bacteria,p__Actinobacteriota,c__Acidimicrobiia,o__unclassified_c__Acidimicrobiia,f__unclassified_c__Acidimicrobiia,g__unclassified_c__Acidimicrobiia,s__unclassified_c__Acidimicrobiia
OTU6188,Bacteria,p__Armatimonadota,c__norank_p__Armatimonadota,o__norank_c__norank_p__Armatimonadota,f__norank_o__norank_c__norank_p__Armatimonadota,g__norank_f__norank_o__norank_c__norank_p__Armatimonadota,s__unclassified_g__norank_f__norank_o__norank_c__norank_p__Armatimonadota
OTU619,Bacteria,p__Chloroflexi,c__Ktedonobacteria,o__C0119,f__norank_o__C0119,g__norank_f__norank_o__C0119,s__uncultured_bacterium_g__norank_f__norank_o__C0119
OTU6190,Bacteria,p__Patescibacteria,c__Saccharimonadia,o__Saccharimonadales,f__unclassified_o__Saccharimonadales,g__unclassified_o__Saccharimonadales,s__unclassified_o__Saccharimonadales
OTU6191,Bacteria,p__Actinobacteriota,c__Acidimicrobiia,o__unclassified_c__Acidimicrobiia,f__unclassified_c__Acidimicrobiia,g__unclassified_c__Acidimicrobiia,s__unclassified_c__Acidimicrobiia
OTU6192,Bacteria,p__Acidobacteriota,c__Blastocatellia,o__DS-100,f__norank_o__DS-100,g__norank_f__norank_o__DS-100,s__unclassified_g__norank_f__norank_o__DS-100
OTU6193,Bacteria,p__Patescibacteria,c__Saccharimonadia,o__Saccharimonadales,f__norank_o__Saccharimonadales,g__norank_f__norank_o__Saccharimonadales,s__uncultured_Candidatus_Saccharibacteria_bacterium_g__norank_f__norank
OTU6194,Bacteria,p__Chloroflexi,c__Anaerolineae,o__unclassified_c__Anaerolineae,f__unclassified_c__Anaerolineae,g__unclassified_c__Anaerolineae,s__unclassified_c__Anaerolineae
OTU6195,Bacteria,p__Planctomycetota,c__Phycisphaerae,o__Phycisphaerales,f__Phycisphaeraceae,g__CL500-3,s__uncultured_bacterium_g__CL500-3
OTU6196,Bacteria,p__Chloroflexi,c__Chloroflexia,o__Thermomicrobiales,f__JG30-KF-CM45,g__norank_f__JG30-KF-CM45,s__uncultured_bacterium_g__norank_f__JG30-KF-CM45
OTU6197,Bacteria,p__Chloroflexi,c__Anaerolineae,o__Anaerolineales,f__Anaerolineaceae,g__norank_f__Anaerolineaceae,s__uncultured_sludge_bacterium_S41
OTU6198,Bacteria,p__Patescibacteria,c__Saccharimonadia,o__Saccharimonadales,f__LWQ8,g__norank_f__LWQ8,s__unclassified_g__norank_f__LWQ8
OTU6199,Bacteria,p__Chloroflexi,c__Anaerolineae,o__Caldilineales,f__Caldilineaceae,g__norank_f__Caldilineaceae,s__uncultured_bacterium_g__norank_f__Caldilineaceae
OTU6200,Bacteria,p__unclassified_k__norank_d__Bacteria,c__unclassified_k__norank_d__Bacteria,o__unclassified_k__norank_d__Bacteria,f__unclassified_k__norank_d__Bacteria,g__unclassified_k__norank_d__Bacteria,s__unclassified_k__norank_d__Bacteria
OTU6201,Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Pseudonocardiales,f__Pseudonocardiaceae,g__unclassified_f__Pseudonocardiaceae,s__unclassified_f__Pseudonocardiaceae
OTU6202,Bacteria,p__Chloroflexi,c__P2-11E,o__norank_c__P2-11E,f__norank_o__norank_c__P2-11E,g__norank_f__norank_o__norank_c__P2-11E,s__uncultured_bacterium_g__norank_f__norank_o__norank_c__P2-11E
OTU6204,Bacteria,p__Chloroflexi,c__Anaerolineae,o__SBR1031,f__A4b,g__norank_f__A4b,s__uncultured_bacterium_g__norank_f__A4b
OTU6205,Bacteria,p__Actinobacteriota,c__Thermoleophilia,o__Solirubrobacterales,f__unclassified_o__Solirubrobacterales,g__unclassified_o__Solirubrobacterales,s__unclassified_o__Solirubrobacterales
OTU6206,Bacteria,p__Chloroflexi,c__Anaerolineae,o__Caldilineales,f__Caldilineaceae,g__norank_f__Caldilineaceae,s__uncultured_Chloroflexia_bacterium_g__norank
OTU6207,Bacteria,p__SAR324_cladeMarine_group_B,c__norank_p__SAR324_cladeMarine_group_B,o__norank_c__norank_p__SAR324_cladeMarine_group_B,f__norank_o__norank_c__norank_p__SAR324_cladeMarine_group_B,g__norank_f__norank_o__norank_c__norank_p__SAR324_cladeMarine_group_B,s__unclassified_g__norank_f__norank_o__norank_c__norank_p__SAR324_cladeMarine_group_B
OTU6208,Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__Verrucomicrobiales,f__unclassified_o__Verrucomicrobiales,g__unclassified_o__Verrucomicrobiales,s__unclassified_o__Verrucomicrobiales
OTU6209,Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Amb-16S-1323,g__norank_f__Amb-16S-1323,s__uncultured_bacterium_g__norank_f__Amb-16S-1323
OTU621,Bacteria,p__Bdellovibrionota,c__Bdellovibrionia,o__Bdellovibrionales,f__Bdellovibrionaceae,g__OM27_clade,s__uncultured_bacterium_g__OM27_clade
OTU6210,Bacteria,p__Patescibacteria,c__Saccharimonadia,o__Saccharimonadales,f__norank_o__Saccharimonadales,g__norank_f__norank_o__Saccharimonadales,s__unclassified_g__norank_f__norank_o__Saccharimonadales
OTU6211,Bacteria,p__Patescibacteria,c__Parcubacteria,o__Candidatus_Kaiserbacteria,f__norank_o__Candidatus_Kaiserbacteria,g__norank_f__norank_o__Candidatus_Kaiserbacteria,s__uncultured_bacterium_g__norank_f__norank_o__Candidatus_Kaiserbacteria
OTU6212,Bacteria,p__Myxococcota,c__Myxococcia,o__Myxococcales,f__Myxococcaceae,g__P3OB-42,s__uncultured_Myxococcales_bacterium_g__P3OB-42
OTU6213,Bacteria,p__Bdellovibrionota,c__Oligoflexia,o__0319-6G20,f__norank_o__0319-6G20,g__norank_f__norank_o__0319-6G20,s__unclassified_g__norank_f__norank_o__0319-6G20
OTU6215,Bacteria,p__Chloroflexi,c__Anaerolineae,o__SBR1031,f__norank_o__SBR1031,g__norank_f__norank_o__SBR1031,s__unclassified_g__norank_f__norank_o__SBR1031
OTU6216,Bacteria,p__Patescibacteria,c__norank_p__Patescibacteria,o__norank_c__norank_p__Patescibacteria,f__norank_o__norank_c__norank_p__Patescibacteria,g__norank_f__norank_o__norank_c__norank_p__Patescibacteria,s__uncultured_bacterium_g__norank_f__norank_o__norank_c__norank_p__Patescibacteria
OTU6217,Bacteria,p__Chloroflexi,c__TK10,o__norank_c__TK10,f__norank_o__norank_c__TK10,g__norank_f__norank_o__norank_c__TK10,s__uncultured_bacterium_g__norank_f__norank_o__norank_c__TK10
OTU6218,Bacteria,p__Actinobacteriota,c__Acidimicrobiia,o__Microtrichales,f__unclassified_o__Microtrichales,g__unclassified_o__Microtrichales,s__unclassified_o__Microtrichales
OTU6219,Bacteria,p__Chloroflexi,c__Anaerolineae,o__RBG-13-54-9,f__norank_o__RBG-13-54-9,g__norank_f__norank_o__RBG-13-54-9,s__unclassified_g__norank_f__norank_o__RBG-13-54-9
OTU6220,Bacteria,p__Chloroflexi,c__Anaerolineae,o__SBR1031,f__A4b,g__norank_f__A4b,s__uncultured_soil_bacterium_g__norank_f__A4b
OTU6221,Bacteria,p__Gemmatimonadota,c__BD2-11_terrestrial_group,o__norank_c__BD2-11_terrestrial_group,f__norank_o__norank_c__BD2-11_terrestrial_group,g__norank_f__norank_o__norank_c__BD2-11_terrestrial_group,s__uncultured_soil_bacterium_g__norank_f__norank_o__norank_c__BD2-11_terrestrial_group
OTU6222,Bacteria,p__Chloroflexi,c__Anaerolineae,o__RBG-13-54-9,f__norank_o__RBG-13-54-9,g__norank_f__norank_o__RBG-13-54-9,s__uncultured_sludge_bacterium_A31
OTU6224,Bacteria,p__Bdellovibrionota,c__Oligoflexia,o__0319-6G20,f__norank_o__0319-6G20,g__norank_f__norank_o__0319-6G20,s__unclassified_g__norank_f__norank_o__0319-6G20
OTU6225,Bacteria,p__Chloroflexi,c__Chloroflexia,o__Thermomicrobiales,f__JG30-KF-CM45,g__norank_f__JG30-KF-CM45,s__uncultured_bacterium_g__norank_f__JG30-KF-CM45
OTU6226,Bacteria,p__Actinobacteriota,c__Acidimicrobiia,o__unclassified_c__Acidimicrobiia,f__unclassified_c__Acidimicrobiia,g__unclassified_c__Acidimicrobiia,s__unclassified_c__Acidimicrobiia
OTU6227,Bacteria,p__Chloroflexi,c__Anaerolineae,o__SBR1031,f__A4b,g__OLB13,s__uncultured_bacterium_g__OLB13
OTU6228,Bacteria,p__Chloroflexi,c__Anaerolineae,o__SBR1031,f__A4b,g__norank_f__A4b,s__metagenome_g__norank_f__A4b
OTU6229,Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Tistrellales,f__Geminicoccaceae,g__norank_f__Geminicoccaceae,s__uncultured_bacterium_g__norank_f__Geminicoccaceae
OTU623,Bacteria,p__Actinobacteriota,c__Acidimicrobiia,o__unclassified_c__Acidimicrobiia,f__unclassified_c__Acidimicrobiia,g__unclassified_c__Acidimicrobiia,s__unclassified_c__Acidimicrobiia
OTU6230,Bacteria,p__Actinobacteriota,c__Acidimicrobiia,o__norank_c__Acidimicrobiia,f__norank_o__norank_c__Acidimicrobiia,g__norank_f__norank_o__norank_c__Acidimicrobiia,s__unclassified_g__norank_f__norank_o__norank_c__Acidimicrobiia
OTU6231,Bacteria,p__Planctomycetota,c__Phycisphaerae,o__Phycisphaerales,f__Phycisphaeraceae,g__norank_f__Phycisphaeraceae,s__uncultured_bacterium_g__norank_f__Phycisphaeraceae
OTU6232,Bacteria,p__Chloroflexi,c__Anaerolineae,o__RBG-13-54-9,f__norank_o__RBG-13-54-9,g__norank_f__norank_o__RBG-13-54-9,s__unclassified_g__norank_f__norank_o__RBG-13-54-9
OTU6233,Bacteria,p__Planctomycetota,c__Planctomycetes,o__Gemmatales,f__Gemmataceae,g__norank_f__Gemmataceae,s__uncultured_bacterium_g__norank_f__Gemmataceae
OTU6234,Bacteria,p__Patescibacteria,c__Berkelbacteria,o__norank_c__Berkelbacteria,f__norank_o__norank_c__Berkelbacteria,g__norank_f__norank_o__norank_c__Berkelbacteria,s__unclassified_g__norank_f__norank_o__norank_c__Berkelbacteria
OTU6235,Bacteria,p__Methylomirabilota,c__Methylomirabilia,o__Rokubacteriales,f__WX65,g__norank_f__WX65,s__uncultured_bacterium_g__norank_f__WX65
OTU6236,Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Gammaproteobacteria_Incertae_Sedis,f__unclassified_o__Gammaproteobacteria_Incertae_Sedis,g__Candidatus_Ovatusbacter,s__uncultured_bacterium_g__Candidatus_Ovatusbacter
OTU6237,Bacteria,p__Actinobacteriota,c__Acidimicrobiia,o__norank_c__Acidimicrobiia,f__norank_o__norank_c__Acidimicrobiia,g__norank_f__norank_o__norank_c__Acidimicrobiia,s__uncultured_bacterium_g__norank_f__norank_o__norank_c__Acidimicrobiia
OTU6238,Bacteria,p__Planctomycetota,c__Phycisphaerae,o__Tepidisphaerales,f__WD2101_soil_group,g__norank_f__WD2101_soil_group,s__uncultured_eubacterium_WD2101
OTU6239,Bacteria,p__Myxococcota,c__Myxococcia,o__Myxococcales,f__Myxococcaceae,g__P3OB-42,s__unclassified_g__P3OB-42
OTU624,Bacteria,p__Chloroflexi,c__TK10,o__norank_c__TK10,f__norank_o__norank_c__TK10,g__norank_f__norank_o__norank_c__TK10,s__unclassified_g__norank_f__norank_o__norank_c__TK10
OTU6240,Bacteria,p__Actinobacteriota,c__Acidimicrobiia,o__Microtrichales,f__Ilumatobacteraceae,g__norank_f__Ilumatobacteraceae,s__uncultured_actinobacterium_g__norank_f__Ilumatobacteraceae
OTU6241,Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__Chthoniobacterales,f__Chthoniobacteraceae,g__unclassified_f__Chthoniobacteraceae,s__unclassified_f__Chthoniobacteraceae
OTU6242,Bacteria,p__unclassified_k__norank_d__Bacteria,c__unclassified_k__norank_d__Bacteria,o__unclassified_k__norank_d__Bacteria,f__unclassified_k__norank_d__Bacteria,g__unclassified_k__norank_d__Bacteria,s__unclassified_k__norank_d__Bacteria
OTU6244,Bacteria,p__Planctomycetota,c__OM190,o__norank_c__OM190,f__norank_o__norank_c__OM190,g__norank_f__norank_o__norank_c__OM190,s__uncultured_soil_bacterium_g__norank_f__norank_o__norank_c__OM190
OTU6247,Bacteria,p__Chloroflexi,c__Chloroflexia,o__Thermomicrobiales,f__JG30-KF-CM45,g__norank_f__JG30-KF-CM45,s__unclassified_g__norank_f__JG30-KF-CM45
OTU6248,Bacteria,p__Chloroflexi,c__Chloroflexia,o__Thermomicrobiales,f__JG30-KF-CM45,g__norank_f__JG30-KF-CM45,s__unclassified_g__norank_f__JG30-KF-CM45
OTU6249,Bacteria,p__Planctomycetota,c__Phycisphaerae,o__Tepidisphaerales,f__WD2101_soil_group,g__norank_f__WD2101_soil_group,s__uncultured_planctomycete_g__norank_f__WD2101_soil_group
OTU625,Bacteria,p__Actinobacteriota,c__Acidimicrobiia,o__norank_c__Acidimicrobiia,f__norank_o__norank_c__Acidimicrobiia,g__norank_f__norank_o__norank_c__Acidimicrobiia,s__uncultured_bacterium_g__norank_f__norank_o__norank_c__Acidimicrobiia
OTU6250,Bacteria,p__Bdellovibrionota,c__Bdellovibrionia,o__Bdellovibrionales,f__Bdellovibrionaceae,g__OM27_clade,s__metagenome_g__OM27_clade
OTU6253,Bacteria,p__Patescibacteria,c__Parcubacteria,o__Candidatus_Kaiserbacteria,f__norank_o__Candidatus_Kaiserbacteria,g__norank_f__norank_o__Candidatus_Kaiserbacteria,s__uncultured_bacterium_g__norank_f__norank_o__Candidatus_Kaiserbacteria
OTU6254,Bacteria,p__WS2,c__norank_p__WS2,o__norank_c__norank_p__WS2,f__norank_o__norank_c__norank_p__WS2,g__norank_f__norank_o__norank_c__norank_p__WS2,s__unclassified_g__norank_f__norank_o__norank_c__norank_p__WS2
OTU6255,Bacteria,p__Chloroflexi,c__Anaerolineae,o__RBG-13-54-9,f__norank_o__RBG-13-54-9,g__norank_f__norank_o__RBG-13-54-9,s__unclassified_g__norank_f__norank_o__RBG-13-54-9
OTU6256,Bacteria,p__Planctomycetota,c__Planctomycetes,o__Gemmatales,f__Gemmataceae,g__norank_f__Gemmataceae,s__unclassified_g__norank_f__Gemmataceae
OTU6257,Bacteria,p__Acidobacteriota,c__Subgroup_25,o__norank_c__Subgroup_25,f__norank_o__norank_c__Subgroup_25,g__norank_f__norank_o__norank_c__Subgroup_25,s__unclassified_g__norank_f__norank_o__norank_c__Subgroup_25
OTU6258,Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__Verrucomicrobiales,f__Verrucomicrobiaceae,g__norank_f__Verrucomicrobiaceae,s__uncultured_Verrucomicrobia_bacterium_g__norank_f__Verrucomicrobiaceae
OTU6259,Bacteria,p__Patescibacteria,c__Saccharimonadia,o__Saccharimonadales,f__norank_o__Saccharimonadales,g__norank_f__norank_o__Saccharimonadales,s__uncultured_bacterium_g__norank_f__norank_o__Saccharimonadales
OTU626,Bacteria,p__Chloroflexi,c__Anaerolineae,o__SBR1031,f__A4b,g__norank_f__A4b,s__unclassified_g__norank_f__A4b
OTU6260,Bacteria,p__Chloroflexi,c__unclassified_p__Chloroflexi,o__unclassified_p__Chloroflexi,f__unclassified_p__Chloroflexi,g__unclassified_p__Chloroflexi,s__unclassified_p__Chloroflexi
OTU6261,Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Euzebyales,f__Euzebyaceae,g__norank_f__Euzebyaceae,s__uncultured_bacterium_g__norank_f__Euzebyaceae
OTU6263,Bacteria,p__Chloroflexi,c__Chloroflexia,o__Thermomicrobiales,f__Thermomicrobiaceae,g__unclassified_f__Thermomicrobiaceae,s__unclassified_f__Thermomicrobiaceae
OTU6264,Bacteria,p__Cyanobacteria,c__Cyanobacteriia,o__Chloroplast,f__norank_o__Chloroplast,g__norank_f__norank_o__Chloroplast,s__unclassified_g__norank_f__norank_o__Chloroplast
OTU6265,Bacteria,p__Patescibacteria,c__unclassified_p__Patescibacteria,o__unclassified_p__Patescibacteria,f__unclassified_p__Patescibacteria,g__unclassified_p__Patescibacteria,s__unclassified_p__Patescibacteria
OTU6267,Bacteria,p__Planctomycetota,c__Planctomycetes,o__Gemmatales,f__Gemmataceae,g__norank_f__Gemmataceae,s__uncultured_bacterium_g__norank_f__Gemmataceae
OTU6268,Bacteria,p__unclassified_k__norank_d__Bacteria,c__unclassified_k__norank_d__Bacteria,o__unclassified_k__norank_d__Bacteria,f__unclassified_k__norank_d__Bacteria,g__unclassified_k__norank_d__Bacteria,s__unclassified_k__norank_d__Bacteria
OTU6269,Bacteria,p__Latescibacterota,c__norank_p__Latescibacterota,o__norank_c__norank_p__Latescibacterota,f__norank_o__norank_c__norank_p__Latescibacterota,g__norank_f__norank_o__norank_c__norank_p__Latescibacterota,s__uncultured_soil_bacterium_PBS-III-30
OTU627,Bacteria,p__Actinobacteriota,c__Acidimicrobiia,o__Microtrichales,f__norank_o__Microtrichales,g__norank_f__norank_o__Microtrichales,s__unclassified_g__norank_f__norank_o__Microtrichales
OTU6270,Bacteria,p__Acidobacteriota,c__Holophagae,o__Subgroup_7,f__norank_o__Subgroup_7,g__norank_f__norank_o__Subgroup_7,s__unclassified_g__norank_f__norank_o__Subgroup_7
OTU6271,Bacteria,p__Bdellovibrionota,c__Oligoflexia,o__Oligoflexales,f__norank_o__Oligoflexales,g__norank_f__norank_o__Oligoflexales,s__unclassified_g__norank_f__norank_o__Oligoflexales
OTU6275,Bacteria,p__Patescibacteria,c__Saccharimonadia,o__Saccharimonadales,f__norank_o__Saccharimonadales,g__norank_f__norank_o__Saccharimonadales,s__uncultured_bacterium_g__norank_f__norank_o__Saccharimonadales
OTU6276,Bacteria,p__Bacteroidota,c__Bacteroidia,o__Cytophagales,f__Spirosomaceae,g__norank_f__Spirosomaceae,s__metagenome_g__norank_f__Spirosomaceae
OTU6277,Bacteria,p__Acidobacteriota,c__Vicinamibacteria,o__Vicinamibacterales,f__norank_o__Vicinamibacterales,g__norank_f__norank_o__Vicinamibacterales,s__unclassified_g__norank_f__norank_o__Vicinamibacterales
OTU6278,Bacteria,p__SAR324_cladeMarine_group_B,c__norank_p__SAR324_cladeMarine_group_B,o__norank_c__norank_p__SAR324_cladeMarine_group_B,f__norank_o__norank_c__norank_p__SAR324_cladeMarine_group_B,g__norank_f__norank_o__norank_c__norank_p__SAR324_cladeMarine_group_B,s__unclassified_g__norank_f__norank_o__norank_c__norank_p__SAR324_cladeMarine_group_B
OTU6279,Bacteria,p__Bdellovibrionota,c__Oligoflexia,o__Oligoflexales,f__norank_o__Oligoflexales,g__Oligoflexus,s__uncultured_bacterium_g__Oligoflexus
OTU628,Bacteria,p__Chloroflexi,c__Anaerolineae,o__SBR1031,f__A4b,g__norank_f__A4b,s__uncultured_soil_bacterium_g__norank_f__A4b
OTU6280,Bacteria,p__Actinobacteriota,c__Thermoleophilia,o__Solirubrobacterales,f__Solirubrobacteraceae,g__norank_f__Solirubrobacteraceae,s__Colobanthus_quitensis_g__norank_f__Solirubrobacteraceae
OTU6281,Bacteria,p__Gemmatimonadota,c__Longimicrobia,o__Longimicrobiales,f__Longimicrobiaceae,g__norank_f__Longimicrobiaceae,s__uncultured_bacterium_g__norank_f__Longimicrobiaceae
OTU6282,Bacteria,p__Chloroflexi,c__P2-11E,o__norank_c__P2-11E,f__norank_o__norank_c__P2-11E,g__norank_f__norank_o__norank_c__P2-11E,s__uncultured_bacterium_g__norank_f__norank_o__norank_c__P2-11E
OTU6283,Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__Chthoniobacterales,f__Chthoniobacteraceae,g__unclassified_f__Chthoniobacteraceae,s__unclassified_f__Chthoniobacteraceae
OTU6284,Bacteria,p__Planctomycetota,c__OM190,o__norank_c__OM190,f__norank_o__norank_c__OM190,g__norank_f__norank_o__norank_c__OM190,s__unclassified_g__norank_f__norank_o__norank_c__OM190
OTU6285,Bacteria,p__Actinobacteriota,c__Acidimicrobiia,o__norank_c__Acidimicrobiia,f__norank_o__norank_c__Acidimicrobiia,g__norank_f__norank_o__norank_c__Acidimicrobiia,s__uncultured_bacterium_g__norank_f__norank_o__norank_c__Acidimicrobiia
OTU6286,Bacteria,p__Patescibacteria,c__Saccharimonadia,o__Saccharimonadales,f__norank_o__Saccharimonadales,g__norank_f__norank_o__Saccharimonadales,s__unclassified_g__norank_f__norank_o__Saccharimonadales
OTU6287,Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Gammaproteobacteria_Incertae_Sedis,f__unclassified_o__Gammaproteobacteria_Incertae_Sedis,g__Candidatus_Berkiella,s__uncultured_bacterium_g__Candidatus_Berkiella
OTU6289,Bacteria,p__Acidobacteriota,c__Vicinamibacteria,o__Vicinamibacterales,f__norank_o__Vicinamibacterales,g__norank_f__norank_o__Vicinamibacterales,s__unclassified_g__norank_f__norank_o__Vicinamibacterales
OTU629,Bacteria,p__unclassified_k__norank_d__Bacteria,c__unclassified_k__norank_d__Bacteria,o__unclassified_k__norank_d__Bacteria,f__unclassified_k__norank_d__Bacteria,g__unclassified_k__norank_d__Bacteria,s__unclassified_k__norank_d__Bacteria
OTU6290,Bacteria,p__Planctomycetota,c__Planctomycetes,o__Isosphaerales,f__Isosphaeraceae,g__norank_f__Isosphaeraceae,s__unclassified_g__norank_f__Isosphaeraceae
OTU6291,Bacteria,p__Acidobacteriota,c__Vicinamibacteria,o__Vicinamibacterales,f__Vicinamibacteraceae,g__norank_f__Vicinamibacteraceae,s__unclassified_g__norank_f__Vicinamibacteraceae
OTU6292,Bacteria,p__Acidobacteriota,c__Subgroup_18,o__norank_c__Subgroup_18,f__norank_o__norank_c__Subgroup_18,g__norank_f__norank_o__norank_c__Subgroup_18,s__uncultured_bacterium_g__norank_f__norank_o__norank_c__Subgroup_18
OTU6293,Bacteria,p__Dependentiae,c__Babeliae,o__Babeliales,f__Babeliaceae,g__norank_f__Babeliaceae,s__uncultured_bacterium_g__norank_f__Babeliaceae
OTU6294,Bacteria,p__Planctomycetota,c__Phycisphaerae,o__Phycisphaerales,f__Phycisphaeraceae,g__norank_f__Phycisphaeraceae,s__metagenome_g__norank_f__Phycisphaeraceae
OTU6295,Bacteria,p__Verrucomicrobiota,c__Chlamydiae,o__Chlamydiales,f__Parachlamydiaceae,g__norank_f__Parachlamydiaceae,s__metagenome_g__norank_f__Parachlamydiaceae
OTU6296,Bacteria,p__Actinobacteriota,c__Acidimicrobiia,o__Microtrichales,f__norank_o__Microtrichales,g__norank_f__norank_o__Microtrichales,s__unclassified_g__norank_f__norank_o__Microtrichales
OTU6297,Bacteria,p__Planctomycetota,c__Planctomycetes,o__Gemmatales,f__Gemmataceae,g__norank_f__Gemmataceae,s__uncultured_bacterium_g__norank_f__Gemmataceae
OTU6298,Bacteria,p__Acidobacteriota,c__Subgroup_25,o__norank_c__Subgroup_25,f__norank_o__norank_c__Subgroup_25,g__norank_f__norank_o__norank_c__Subgroup_25,s__unclassified_g__norank_f__norank_o__norank_c__Subgroup_25
OTU6299,Bacteria,p__Actinobacteriota,c__Actinobacteria,o__unclassified_c__Actinobacteria,f__unclassified_c__Actinobacteria,g__unclassified_c__Actinobacteria,s__unclassified_c__Actinobacteria
